50564;B;5512;6.05.1995;14.20;D;V;12010;GORNJA BITNJA;0;NI ULIC;;C;PR;BT;J;N;AH;SU
50565;L;5562;13.05.1995;12.00;N;M;10;ŠENTILJ - DEKANI;290;ŠENTRUPERT-LOÈICA;;C;PD;BT;J;G;AZ;SU
50566;B;5528;24.05.1995;nov.20;D;N;25001;LJUBLJANA;28228;TOMAŽIÈEVA ULICA;;R;OS;OP;J;N;AH;SU
50567;B;5550;19.05.1995;7.jun;N;R;0343A;SL.KONJICE-LOŽNICA;1272;SL.KONJICE-OPLOTNICA;;C;HI;ÈT;D;N;AH;MO
50568;H;5504;8.05.1995;15.35;N;L;91241;BEGUNJE-DOBEC;0;NI ULIC;;C;SV;ÈT;J;R;AZ;SU
50569;B;5517;23.04.1995;01.00;D;V;17035;HRVATINI;0;NI ULIC;;C;HI;ÈT;J;R;AZ;SU
50570;B;5509;11.05.1995;19.00;D;V;9019;CIKAVA-GROSUPLJE;0;NI ULIC;;C;PD;BT;O;N;AH;MO
50571;B;5506;24.05.1995;jul.30;N;M;10;ŠENTILJ - DEKANI;295;TRZIN-ÈRNUÈE;;C;VR;NT;J;G;AH;SU
50572;B;5550;17.05.1995;okt.30;D;N;50086;SLOVENSKA BISTRICA;1;ULICA BORISA WINTERJA;;C;SV;BT;D;N;AH;MO
50573;B;5504;10.05.1995;apr.50;N;A;00A10;ŠENTILJ - DEKANI;655;UNEC-POSTOJNA;;C;HI;BT;O;N;AZ;SU
50574;B;5509;6.05.1995;sep.30;D;V;9161;TEMENICA;0;NI ULIC;;R;PD;BT;J;R;AN;SU
50575;B;5527;23.05.1995;sep.20;D;N;27019;MEDVODE;8;CESTA KOMANDANTA STANETA;;C;SV;ÈT;J;N;AZ;SU
50576;B;5550;19.05.1995;14.20;N;L;97017;GLADOMES - PODGRAD;0;NI ODSEKOV;;C;SV;BT;O;N;AH;SU
50577;B;5538;24.05.1995;14.20;D;V;38302;VAVTA VAS;0;NI ULIC;;C;VR;NT;J;N;AH;SU
50578;P;5538;28.04.1995;18.50;N;R;333;SOTESKA-OBREŽJE-MEJA   RH;1204;NOVO MESTO-ŠENTJERNEJ;;C;PD;ÈT;O;N;AH;SU
50579;B;5502;15.05.1995;okt.50;N;M;1;KORENSKO SEDLO - BREGANA;229;MOKRICE-BREGANA;;C;SV;BT;J;N;AZ;SU
50580;B;5555;13.05.1995;14.okt;N;R;314;BAÈA-RADMIRJE;1072;KNEŽA-PODBRDO;;C;SV;TO;D;N;AH;MO
50581;L;5536;13.05.1995;nov.30;N;R;355;MEJA M-HODOŠ-M.SOBOTA;1316;MARTJANCI-M.SOBOTA;;C;PR;PR;O;N;AZ;MO
50582;B;5512;14.05.1995;19.00;N;M;010-4;POSTOJNA-PIVKA-MEJA RH;343;IL.BISTRICA-RUPA;;C;HI;BT;D;N;AH;MO
50583;B;5523;14.05.1995;15.00;N;L;94304;RIBÈE;94304;SP RIBÈE-ZG RIBÈE;;C;HI;NT;O;R;AZ;SU
50584;B;5506;21.05.1995;06.00;N;M;10;ŠENTILJ - DEKANI;293;ŽELODNIK-DOMŽALE;;C;PV;OP;O;R;AH;SU
50585;B;5536;12.05.1995;21.00;D;N;36076;MORAVSKE TOPLICE;5;DOLGA ULICA;;C;PV;TO;N;E;MA;OS
50586;B;5538;25.05.1995;23.30;N;L;95889;PODTURN-VAVTA VAS;0;NI ODSEKOV;;C;HI;PR;J;R;AH;SU
50587;B;5552;24.05.1995;17.okt;N;L;99121;TEHARJE-PROSENIŠ-KRIŽNI V;0;NI ODSEKOV;;C;HI;PR;J;N;AZ;SU
50588;B;5548;18.05.1995;nov.50;N;L;96805;KRAJNA VAS-ŠIBELJI;0;NI ODSEKOV;;C;OS;OS;J;N;AZ;SU
50589;B;5545;17.05.1995;11.maj;N;R;0341B;RAVNE-SL.GRADEC;1423;KOTLJE-SLOVENJ GRADEC;;C;HI;PR;D;N;AZ;MO
50590;H;5555;18.05.1995;15.00;N;R;377;D.TREBUŠA-ŽIRI;1370;D.TREBUŠA-SP.IDRIJA;;R;PD;BT;O;R;MA;SU
50591;B;5525;24.05.1995;nov.45;D;N;25001;LJUBLJANA;25164;ŠUBIÈEVA ULICA;;P;HI;BT;N;N;AH;SU
50592;B;5506;22.05.1995;18.35;N;L;92616;SKOZI DRAGOMELJ;0;NI ODSEKOV;;C;SV;ÈT;J;N;AZ;SU
50593;B;5506;25.05.1995;15.50;N;R;371;LJUBLJANA-MEKINJE;1358;DOMŽALE-DUPLICA;;C;VR;TV;J;N;AZ;SU
50594;B;5527;24.05.1995;nov.30;D;M;1;KORENSKO SEDLO - BREGANA;213;ŠENTVID-LJ(OBVOZNICA);264;R;PD;BT;J;N;AH;SU
50595;B;5538;17.05.1995;17.30;N;L;99668;ŠENTJ-OREHOVICA-D MOKRO P;0;NI ODSEKOV;;C;PD;ÈT;D;N;AH;MO
50596;H;5555;21.05.1995;21.40;N;R;314;BAÈA-RADMIRJE;1072;KNEŽA-PODBRDO;;C;HI;TO;J;R;AH;SU
50597;B;5526;24.05.1995;11.maj;D;N;25001;LJUBLJANA;25205;ZALOŠKA CESTA;;R;PD;OP;J;G;AH;SU
50598;B;5527;24.05.1995;14.40;D;N;27019;MEDVODE;22;GORENJSKA CESTA;;R;VR;NT;J;G;AH;SU
50599;L;5510;25.05.1995;18.20;D;N;10007;HRASTNIK-HRASTNIK;12;NOVI LOG;;C;PD;ÈT;J;N;AZ;SU
50600;B;5524;24.05.1995;18.30;D;M;10;ŠENTILJ - DEKANI;370;LJ(OBVOZNICA-VILHAR);17;C;VO;BT;J;R;AH;SU
50601;B;5502;19.05.1995;sep.50;N;R;338;SL.BISTRICA-ÈATEŽ;1242;BIZELJSKO-ÈATEŽ;;C;SV;PR;D;N;AH;MO
50602;H;5521;2.05.1995;jun.45;D;V;21009;DOLGE NJIVE-LENART;0;NI ULIC;;C;TO;PR;O;R;AZ;MO
50603;P;5556;26.05.1995;14.30;N;L;99902;TRBOVLJE-DOBOVEC-ŽUPA;0;NI ODSEKA;;C;SV;ÈT;J;R;MA;SU
50604;B;5564;25.05.1995;18.00;D;M;10;ŠENTILJ - DEKANI;274;HOÈE-SL.BISTRICA;105;R;PD;NT;J;N;AH;SU
50605;H;5550;26.05.1995;mar.45;D;M;10;ŠENTILJ - DEKANI;275;SL.BISTRICA;65;C;HI;PP;J;R;AH;SU
50606;B;5521;26.05.1995;20.35;N;M;010-1;POÈEHOVA - LENDAVA;315;LENART-GORNJA RADGONA;;C;PR;BT;J;N;AH;SU
50607;H;5560;26.05.1995;15.15;N;A;00A10;ŠENTILJ - DEKANI;53;VRHNIKA-LOGATEC;;C;PV;BT;J;N;AH;SU
50608;B;5503;22.05.1995;14.20;D;N;3011;CELJE;20;CESTA V TRNOVLJE;;C;VR;TV;J;N;AZ;SU
50609;B;5506;27.05.1995;00.10;N;M;10;ŠENTILJ - DEKANI;292;TROJANE-ŽELODNIK;;C;SV;BT;O;R;AH;SU
50610;B;5503;21.05.1995;23.55;N;M;10;ŠENTILJ - DEKANI;281;STRANICE-VIŠNJA VAS;;C;SV;OP;O;N;AZ;SU
50611;B;5503;22.05.1995;7.okt;D;M;10;ŠENTILJ - DEKANI;282;VIŠNJA VAS-CELJE;63;C;VR;NT;J;N;AH;SU
50612;L;5565;27.05.1995;07.00;N;M;10;ŠENTILJ - DEKANI;268;ŠENTILJ-PESNICA;;C;SV;PR;J;N;AH;SU
50613;B;5503;20.05.1995;23.40;D;N;3011;CELJE;226;CESTA NA OSTROŽNO;;C;HI;OS;N;R;AH;SU
50614;B;5503;20.05.1995;19.20;N;L;92313;VOJNIK ŠMARTNO V RD CELJE;92313;VOJNIK ŠMARTNO V RD CELJE;;C;HI;BT;J;R;AH;SU
50615;B;5503;18.05.1995;21.55;D;M;10;ŠENTILJ - DEKANI;282;VIŠNJA VAS-CELJE;88;C;PD;BT;O;N;AH;MO
50616;B;5516;5.05.1995;19.25;D;N;16055;KOÈEVJE-KOÈEVJE;8;NOVOMEŠKA CESTA;;C;PD;BT;J;R;AZ;SU
50617;L;5564;26.05.1995;sep.45;D;M;3;MEJA A-VIÈ-ORMOŽ-MEJA RH;246;MARIBOR(TEZNO)-HAJDINA;103;C;VR;NT;J;N;AH;SU
50618;B;5564;26.05.1995;sep.15;N;M;010-1;POÈEHOVA - LENDAVA;314;POÈEHOVA-LENART;;C;HI;NT;J;N;AH;SU
50619;B;5564;26.05.1995;15.50;D;V;64068;STARŠE;0;NI ULIC;;C;SV;TO;J;N;AH;SU
50620;B;5564;26.05.1995;15.00;D;M;10;ŠENTILJ - DEKANI;274;HOÈE-SL.BISTRICA;7;R;PD;BT;J;G;AN;SU
50621;B;5542;19.05.1995;8.maj;D;V;42084;KUNGOTA PRI PTUJU;0;NI ULIC;;C;HI;BT;D;N;AH;MO
50622;B;5562;27.05.1995;14.50;D;M;10;ŠENTILJ - DEKANI;367;ŽALEC-ŠEMPETER;5;C;HI;NT;J;N;AZ;SU
50623;B;5542;6.05.1995;10.00;D;N;42135;PTUJ;139;RIMSKA PLOŠÈAD;;C;OS;OS;J;N;AZ;SU
50624;B;5542;17.05.1995;19.00;D;V;42066;HVALETINCI;0;NI ULIC;;C;HI;ÈT;O;N;AH;MO
50625;B;5542;17.05.1995;13.00;D;N;42135;PTUJ;200;DORNAVSKA CESTA;;R;HI;NT;D;N;AH;MO
50626;H;5542;17.05.1995;13.40;D;N;42135;PTUJ;119;ZAGREBŠKA CESTA;;R;PD;BT;D;G;AH;MO
50627;B;5542;19.05.1995;07.00;N;R;346;ROGATEC-TRATE-MEJA A;1417;PTUJ-ROGOZNICA;;C;VR;NT;D;R;AZ;MO
50628;B;5542;25.05.1995;avg.40;D;N;42135;PTUJ;100;MINORITSKI TRG;;R;PD;BT;O;G;AH;SU
50629;B;5542;20.05.1995;sep.30;N;R;347;SPUHLJA-ZAVRÈ-MEJA RH;1291;SPUHLJA-ZAVRÈ;;C;VR;NT;J;N;AH;SU
50630;B;5564;2.05.1995;21.30;D;N;64033;MARIBOR;514;TEZENSKA ULICA;;R;HI;BT;J;N;AH;SU
50631;B;5564;3.05.1995;22.40;D;N;64033;MARIBOR;43;CANKARJEVA ULICA;;C;PV;BT;J;N;AH;SU
50632;B;5564;4.05.1995;14.20;N;M;10;ŠENTILJ - DEKANI;270;PESNICA-MB(SLAVIJA);;R;PD;BT;J;N;AH;SU
50633;B;5564;6.05.1995;dec.20;D;N;64033;MARIBOR;258;LJUBLJANSKA ULICA;;R;PD;BT;J;N;AH;SU
50634;B;5564;6.05.1995;12.00;D;N;64033;MARIBOR;329;OB BREGU;;C;PV;TV;J;R;AH;SU
50635;L;5564;6.05.1995;18.40;N;M;3;MEJA A-VIÈ-ORMOŽ-MEJA RH;246;MARIBOR(TEZNO)-HAJDINA;;R;PD;BT;J;N;AH;SU
50636;B;5564;7.05.1995;05.00;D;N;64033;MARIBOR;311;NA PODRTEM;;C;SV;NT;N;R;AH;SU
50637;L;5564;7.05.1995;okt.55;D;N;64033;MARIBOR;563;ULICA HINKA NUÈIÈA;;R;PV;ÈT;J;R;AH;SU
50638;B;5564;8.05.1995;dec.45;D;N;64054;RAZVANJE;3;KELTSKA ULICA;;C;PR;BT;J;N;AH;SU
50639;P;5564;10.05.1995;21.35;D;N;64033;MARIBOR;422;RADVANJSKA CESTA;;R;PD;BT;D;N;AH;MO
50640;P;5564;10.05.1995;18.50;D;N;64033;MARIBOR;115;GORKEGA ULICA;;R;OS;ÈT;J;G;OS;SU
50641;L;5564;10.05.1995;13.40;D;N;64033;MARIBOR;588;ULICA POHORSKEGA BATALJON;;R;PD;BT;O;N;AH;SU
50642;B;5564;11.05.1995;14.15;D;N;64033;MARIBOR;478;ŠTANTETOVA ULICA;;R;PD;OP;O;R;AH;SU
50643;B;5535;21.05.1995;20.15;N;L;95516;NAZARJE - GRUŠOVLJE;0;NI ODSEKOV;;C;HI;TO;O;R;AH;SU
50644;B;5529;12.05.1995;15.15;D;V;29012;CEZANJEVCI;0;NI ULIC;;C;HI;ÈT;D;R;AZ;MO
50645;B;5529;16.05.1995;22.maj;N;R;353;RADENCI-ORMOŽ;1310;LJUTOMER-PAVLOVCI;;C;VR;TV;V;N;AZ;SU
50646;B;5550;22.05.1995;19.20;D;N;50065;OPLOTNICA;11;PREŠERNOVA CESTA;;R;SV;OP;O;N;AH;SU
50647;B;5550;21.05.1995;00.15;D;V;50023;GLADOMES;0;NI ULIC;;P;PV;BT;D;R;MA;MO
50648;B;5537;27.05.1995;feb.25;N;L;96807;KOMEN-BRANIK;0;NI ODSEKOV;;C;HI;PR;J;R;AH;SU
50649;B;5537;27.05.1995;21.45;D;N;37075;NOVA GORICA;51;ULICA DR KARLA LAVRIÈA;;C;VR;NT;J;N;AH;SU
50650;L;5537;28.05.1995;maj.50;D;N;37075;NOVA GORICA;9;ERJAVÈEVA ULICA;;C;HI;PR;J;R;AH;SU
50651;S;5565;24.05.1995;01.00;D;V;65056;VRŠNIK;0;NI ULIC;;C;SV;PR;J;R;AZ;SU
50652;B;5550;15.05.1995;21.okt;D;M;10;ŠENTILJ - DEKANI;274;HOÈE-SL.BISTRICA;19;P;HI;ÈT;J;N;AH;SU
50653;B;5550;20.05.1995;16.30;D;V;50011;ÈREŠNJEVEC-SLOVENSKA BIST;0;NI ULIC;;C;HI;NT;O;N;AH;MO
50654;B;5550;24.05.1995;00.25;N;L;97062;ZG POLSKAVA - SP POLSKAVA;0;NI ODSEKOV;;C;HI;ÈT;J;R;AH;SU
50655;B;5550;19.05.1995;okt.45;D;N;50086;SLOVENSKA BISTRICA;7;KOLODVORSKA CESTA;;C;SV;BT;D;N;AH;MO
50656;L;5550;20.05.1995;19.15;D;N;50086;SLOVENSKA BISTRICA;42;KAJUHOVA ULICA;;C;HI;PP;O;N;AH;SU
50657;S;5520;22.05.1995;okt.45;N;M;010-3;CELJE - DRNOVO;330;RIM.TOPLICE-ZIDANI MOST;;C;PR;OS;O;N;AH;SU
50658;B;5553;3.05.1995;16.45;D;R;314;BAÈA-RADMIRJE;1077;ŠKOFJA LOKA;3;R;PD;BT;J;G;AH;SU
50659;B;5553;17.05.1995;19.00;D;R;319;ZG JEZERSKO-ŽELIN;1109;KRANJ-ŠKOFJA LOKA;96;C;SV;BT;J;R;AZ;SU
50660;P;5553;12.05.1995;sep.20;D;V;53138;STARA LOKA;0;NI ULIC;;C;SV;OP;D;N;AH;MO
50661;B;5526;28.05.1995;16.55;D;N;25001;LJUBLJANA;26241;POT V PODGORJE;;R;SV;BT;J;N;AH;SU
50662;B;5517;27.05.1995;14.25;D;N;17042;KOPER;166;SEMEDELA;;C;HI;ÈT;J;N;AZ;SU
50663;B;5559;26.05.1995;20.okt;D;M;010-8;DRAVOGRAD-DOBOVEC-MEJA RH;1261;VELENJE-ÈRNOVA;2;C;HI;NT;J;G;AZ;SU
50664;B;5520;26.05.1995;12.00;N;L;93017;R336 BELOVO-SEDRAŽ-SEVCE;0;NI ODSEKA;;C;SV;OP;J;R;AZ;SU
50665;B;5537;27.05.1995;21.45;D;N;37075;NOVA GORICA;9;ERJAVÈEVA ULICA;;C;PV;BT;J;N;AZ;SU
50666;B;5517;26.05.1995;dec.30;N;M;10;ŠENTILJ - DEKANI;313;RIŽANA-DEKANI;;R;VR;NT;J;G;AZ;SU
50667;B;5543;13.05.1995;22.45;N;M;3;MEJA A-VIÈ-ORMOŽ-MEJA RH;241;DRAVOGRAD-RADLJE;;C;HI;BT;D;N;AH;MO
50668;L;5562;20.04.1995;18.maj;D;M;010-8;DRAVOGRAD-DOBOVEC-MEJA RH;1420;ARJA VAS;69;C;NP;BT;J;N;AH;SU
50669;B;5541;25.04.1995;22.00;N;L;96122;HRUŠEVJE-RAKULIK;0;NI ODSEKOV;;C;SV;OS;J;E;AZ;SU
50670;B;5562;6.05.1995;sep.25;N;M;10;ŠENTILJ - DEKANI;367;ŽALEC-ŠEMPETER;;R;SV;BT;J;N;AZ;SU
50671;B;5513;28.05.1995;18.okt;N;M;2;ŠKOFIJE - SEÈOVLJE;373;RUDA(IZOLA)-VALETA;;C;HI;NT;J;N;AH;SU
50672;B;5541;10.05.1995;17.25;N;A;00A10;ŠENTILJ - DEKANI;55;UNEC-POSTOJNA;;C;SV;BT;D;N;AZ;SP
50673;L;5544;28.05.1995;okt.50;N;M;1;KORENSKO SEDLO - BREGANA;208;LESCE-PODTABOR;;C;PD;OP;J;N;AH;SU
50674;B;5541;9.05.1995;nov.15;N;M;10;ŠENTILJ - DEKANI;305;RAVBARKOMANDA-POSTOJNA;;C;HI;PR;J;N;AZ;SU
50675;B;5504;13.05.1995;21.45;N;R;320;PLANINA-ŽLEBIÈ;1115;PLANINA-UNEC;;C;SV;BT;D;R;AZ;MO
50676;B;5557;20.05.1995;9.maj;D;V;57024;ÈEŠNJEVEK-TREBNJE;0;NI ULIC;;C;SV;BT;J;N;AH;MO
50677;B;5562;12.05.1995;12.00;D;V;62091;VRBJE-ŽALEC;0;NI ULIC;;C;PV;BT;D;N;AZ;MO
50678;B;5527;28.05.1995;14.okt;D;M;1;KORENSKO SEDLO - BREGANA;371;LJ(OBVOZNICA-DEL.DOM);98;R;SV;ÈT;J;N;AH;SU
50679;B;5515;26.05.1995;17.55;D;N;15012;DUPLICA;2;DOMŽALSKA CESTA;;C;HI;NT;J;N;AH;SU
50680;B;5528;28.05.1995;11.00;D;N;25001;LJUBLJANA;28017;CESTA DVEH CESARJEV;;C;VR;ÈT;J;G;AZ;SU
50681;B;5519;14.05.1995;jan.45;N;L;91007;R362-DOVŠKO-STRANJE;91007;NI ODSEKOV;;C;OS;OS;D;R;MA;MO
50682;B;5565;20.05.1995;21.30;N;L;98512;JAKOBSKI DOL-POLIÈKA VAS;98512;JAKOBSKI DOL-POLIÈKA VAS;;C;HI;TO;J;R;AH;MO
50683;H;5551;19.05.1995;22.50;N;R;0343A;SL.KONJICE-LOŽNICA;1272;SL.KONJICE-OPLOTNICA;;C;SV;ÈT;O;R;AZ;MO
50684;L;5518;28.05.1995;00.15;N;R;322;ŽIROVNICA-TRZIN;1136;KRANJ-SP.BRNIK;;C;SV;OS;J;N;AH;SU
50685;B;5536;25.05.1995;19.40;D;V;36025;DOLNJI SLAVEÈI;0;NI ULIC;;C;HI;OS;J;N;AH;SU
50686;B;5562;17.05.1995;15.30;N;M;10;ŠENTILJ - DEKANI;286;CELJE-ARJA VAS;;C;VR;NT;D;Z;AZ;SP
50687;B;5539;20.05.1995;22.okt;D;V;39027;LAHONCI;0;NI ULIC;;C;SV;OP;D;R;AH;MO
50688;B;5546;25.05.1995;11.maj;D;V;46068;SAJEVEC;0;NI ULIC;;C;SV;BT;J;R;AZ;SU
50689;B;5527;27.05.1995;18.20;N;A;00A10;ŠENTILJ - DEKANI;89;TITOVA-CELOVŠKA;;C;SV;ÈT;J;N;AH;SU
50690;H;5501;8.05.1995;19.00;N;M;010-5;RAZDRTO - NOVA GORICA;347;SELO-NOVA GORICA;;C;PR;ÈT;J;N;AZ;SU
50691;B;5536;26.05.1995;23.30;D;V;36007;BODONCI;0;NI ULIC;;C;SV;ÈT;J;N;AZ;SU
50692;H;5518;4.05.1995;maj.50;N;R;323;ŠENTVID-ŽIÈNICA KRVAVEC;1143;SP.BRNIK-KRVAVEC;;C;SV;TO;J;N;AH;SU
50693;B;5507;19.05.1995;sep.30;D;M;3;MEJA A-VIÈ-ORMOŽ-MEJA RH;241;DRAVOGRAD-RADLJE;24;C;PV;OP;D;G;AH;MO
50694;B;5536;26.05.1995;avg.30;D;N;36080;MURSKA SOBOTA;62;ULICA STANETA ROZMANA;;P;PV;TV;J;E;AZ;SU
50695;P;5562;23.05.1995;21.00;N;R;368;LATKOVA VAS-TRBOVLJE;1351;LATKOVA VAS-TRBOVLJE;;C;SV;PR;J;N;MA;SU
50696;L;5536;27.05.1995;20.20;N;R;357;MARTJANCI-PINCE;1318;MARTJANCI-DOBROVNIK;;C;HI;PR;J;N;AZ;SU
50697;B;5539;18.05.1995;16.35;N;M;3;MEJA A-VIÈ-ORMOŽ-MEJA RH;250;SPUHLJA-ORMOŽ;;C;VR;NT;J;N;AH;SU
50698;B;5518;22.04.1995;17.50;D;N;18035;KRANJ;23;GREGORÈIÈEVA ULICA;;P;PV;TV;N;E;AZ;SU
50699;B;5562;23.05.1995;19.25;D;V;62088;VINSKA GORA;0;NI ULIC;;C;PV;BT;J;R;AZ;SU
50700;B;5562;19.05.1995;avg.50;N;M;10;ŠENTILJ - DEKANI;367;ŽALEC-ŠEMPETER;;C;HI;NT;D;G;AH;MO
50701;P;5540;20.04.1995;15.55;N;L;96004;STRUNJAN-BELI KRIŽ;96004;NI ODSEKOV;;C;HI;OP;O;N;AZ;SU
50702;H;5565;25.05.1995;21.50;N;L;94104;TRATE-ŽICE;0;NI ODSEKA;;C;SV;OS;J;R;AH;SU
50703;B;5559;28.05.1995;16.40;N;M;010-8;DRAVOGRAD-DOBOVEC-MEJA RH;1261;VELENJE-ÈRNOVA;;R;PR;NT;J;N;AZ;SU
50704;L;5503;19.05.1995;19.40;D;N;3011;CELJE;28;DEÈKOVA CESTA;;C;PD;ÈT;D;N;AZ;MO
50705;B;5537;25.05.1995;14.45;D;R;306;ŠEMPETER-MANÈE;1046;ŠEMPETER-MIREN;152;C;VR;NT;J;N;AH;SU
50706;B;5562;20.05.1995;avg.40;N;M;10;ŠENTILJ - DEKANI;291;LOÈICA-TROJANE;;C;HI;NT;O;G;AZ;SU
50707;L;5503;22.05.1995;19.okt;N;L;92331;ZADOBROVA-VOJNIK;92331;ZADOBROVA - VOJNIK;;C;PD;OS;J;R;AZ;SU
50708;B;5545;19.05.1995;16.30;N;R;341;HOLMEC-OTIŠKI VRH;1254;HOLMEC-POLJANA;;C;PR;NT;D;N;AZ;MO
50709;S;5562;20.05.1995;21.15;N;A;00A10;ŠENTILJ - DEKANI;40;CELJE-ARJA VAS;;C;HI;BT;J;N;AZ;SU
50710;P;5554;23.05.1995;17.45;D;V;54083;MESTINJE;0;NI ULIC;;C;PD;OP;J;N;AH;SU
50711;B;5537;23.05.1995;11.okt;N;R;301;PREDEL - RIBNICA;1010;SOLKAN-NOVA GORICA;;C;PV;OP;J;G;AH;SU
50712;B;5544;27.05.1995;21.55;D;N;44003;BLED;47;REÈIŠKA CESTA;;C;SV;ÈT;J;N;AZ;SU
50713;B;5544;17.04.1995;14.15;N;R;321;LESCE-BOHINJSKA BISTRICA;1121;LESCE-K.GORICA-LIPNICA;;R;HI;BT;J;N;AH;SU
50714;B;5564;17.05.1995;13.00;D;N;64033;MARIBOR;123;GREENWIŠKA CESTA;;P;PV;TV;D;R;AH;MO
50715;B;5514;25.05.1995;15.40;D;N;14012;KRANJSKA GORA;2;BOROVŠKA CESTA;;C;PV;BT;J;N;AH;SU
50716;B;5554;24.05.1995;23.00;N;L;97436;ŠMARJE-PREDENCA-CEROVEC;0;NI ODSEKOV;;C;HI;ÈT;J;R;AZ;SU
50717;B;5544;18.04.1995;14.50;D;R;321;LESCE-BOHINJSKA BISTRICA;1121;LESCE-K.GORICA-LIPNICA;0;R;VR;NT;J;G;AH;SU
50718;B;5503;22.05.1995;avg.30;D;N;3011;CELJE;92;LJUBLJANSKA CESTA;;C;PD;BT;O;N;AH;SU
50719;B;5518;1.05.1995;okt.30;D;N;18035;KRANJ;20;GORENJESAVSKA CESTA;;C;SV;BT;J;N;AH;SU
50720;S;5548;26.05.1995;13.45;N;M;10;ŠENTILJ - DEKANI;308;SENOŽEÈE-DIVAÈA;;C;SV;ÈT;J;N;AH;SU
50721;B;5544;20.04.1995;15.50;D;V;44022;HLEBCE;0;NI ULIC;;C;HI;BT;O;N;AH;SP
50722;B;5502;26.05.1995;15.25;N;M;1;KORENSKO SEDLO - BREGANA;229;MOKRICE-BREGANA;;C;PV;BT;J;N;AZ;SU
50723;B;5513;20.05.1995;avg.15;D;N;13004;IZOLA;25;KOSOVELOVA ULICA;;C;PV;BT;D;N;AH;MO
50724;B;5550;24.05.1995;20.40;D;V;50053;LUŠEÈKA VAS;0;NI ULIC;;C;SV;OP;J;R;AH;SU
50725;H;5529;20.05.1995;13.maj;N;R;358;RENKOVCI-PAVLOVCI;1323;RAZKRIŽJE-STROÈJA VAS;;C;OS;OS;O;N;AZ;SU
50726;B;5549;23.05.1995;17.20;D;M;010-8;DRAVOGRAD-DOBOVEC-MEJA RH;1260;ZG.DOLIÈ-VELENJE;72;C;PR;PR;J;N;AH;SU
50727;B;5513;21.05.1995;00.20;D;N;13004;IZOLA;52;TRG REPUBLIKE;;C;HI;ÈT;J;G;AZ;SU
50728;B;5550;28.05.1995;00.15;D;R;337;SL.KONJICE-CVETLIN;1233;POLJÈANE-MAJŠPERK;56;C;PV;BT;J;N;AH;SU
50729;B;5503;22.05.1995;14.15;D;N;3011;CELJE;231;LAVA;;C;HI;NT;O;N;AZ;SU
50730;B;5550;28.05.1995;18.15;N;L;97042;LAPORJE - KRIŽNI VRH;0;NI ODSEKA;;C;SV;OP;O;N;AH;SU
50731;B;5502;24.05.1995;jul.30;N;M;1;KORENSKO SEDLO - BREGANA;419;ÈATEŽ;;C;VR;NT;J;N;AH;SU
50732;L;5518;29.04.1995;22.50;D;N;18035;KRANJ;20;GORENJESAVSKA CESTA;;C;SV;TO;O;N;AZ;SU
50733;B;5548;10.05.1995;17.50;D;M;12;RUPA-KRVAVI POTOK-MEJA I;354;OBROV-KOZINA;19;C;PV;BT;D;N;AH;SP
50734;B;5549;26.05.1995;dec.50;N;M;010-8;DRAVOGRAD-DOBOVEC-MEJA RH;1258;OTIŠKI VRH-SL.GRADEC;;C;PV;PR;J;N;AH;SU
50735;B;5564;9.05.1995;21.50;D;V;64080;ZGORNJA KORENA;0;NI ULIC;;C;SV;OP;D;R;AH;MO
50736;B;5546;27.05.1995;15.15;D;V;46068;SAJEVEC;0;NI ULIC;;C;SV;BT;J;R;AZ;SU
50737;B;5518;3.05.1995;jun.50;N;R;319;ZG JEZERSKO-ŽELIN;1107;PREDDVOR-KR(PRIMSKOVO);;C;HI;NT;J;N;AH;SU
50738;B;5503;25.05.1995;21.okt;D;N;3011;CELJE;226;CESTA NA OSTROŽNO;;C;HI;TO;J;R;AZ;SU
50739;S;5551;22.05.1995;07.00;N;A;00A10;ŠENTILJ - DEKANI;38;SL.KONJICE-DRAMLJE;;C;SV;BT;O;N;AZ;SU
50740;B;5562;23.05.1995;19.okt;N;M;10;ŠENTILJ - DEKANI;286;CELJE-ARJA VAS;;C;PR;OP;J;G;AZ;SU
50741;B;5544;28.04.1995;feb.50;D;N;44060;RADOVLJICA;21;KRANJSKA CESTA;;P;HI;TO;J;R;AH;SU
50742;P;5510;19.05.1995;7.mar;N;M;010-9;ÈRNUÈE - ZIDANI MOST;1186;HRASTNIK-ZIDANI MOST;;C;PD;ÈT;D;N;AH;MO
50743;L;5517;27.05.1995;7.maj;N;M;10;ŠENTILJ - DEKANI;313;RIŽANA-DEKANI;;C;SV;ÈT;J;N;AH;SU
50744;B;5544;29.04.1995;19.25;D;V;44050;PODHOM;0;NI ULIC;;C;HI;ÈT;J;R;AH;SU
50745;P;5518;4.05.1995;21.maj;D;N;18035;KRANJ;36;KIDRIÈEVA CESTA;;R;PD;BT;J;N;AH;SU
50746;B;5562;23.05.1995;sep.45;D;M;10;ŠENTILJ - DEKANI;367;ŽALEC-ŠEMPETER;31;C;VR;NT;J;G;AZ;SU
50747;B;5537;6.05.1995;23.00;D;R;301;PREDEL - RIBNICA;1008;UŠNIK-PLAVE;10;P;PV;TV;N;E;MA;OS
50748;B;5518;22.05.1995;15.50;N;L;99219;KRANJ OSTALE CESTE;99219;NI ODSEKOV;;C;SV;OP;J;R;MA;SU
