FIOStevilkaZadeve;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY
460655;BREZ POŠKODBE;NOVA GORICA;19.06.2005;11;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459548352697;136693869143
443040;BREZ POŠKODBE;NOVA GORICA;22.02.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;NEZNANO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;459548352697;136693869143
454358;BREZ POŠKODBE;NOVA GORICA;12.05.2005;9;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459548352697;136693869143
452813;BREZ POŠKODBE;NOVA GORICA;30.04.2005;8;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459548352697;136693869143
462957;BREZ POŠKODBE;NOVA GORICA;1.07.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459548352697;136693869143
474941;BREZ POŠKODBE;NOVA GORICA;20.09.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459548352697;136693869143
449184;BREZ POŠKODBE;NOVA GORICA;25.03.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;30;POD GRČNO;1;NARAVNO OKOLJE;OSTALO;OSTALO;NEZNANO;NEZNANO;OSTALO;OSTALO;459546549730;136516790397
444324;BREZ POŠKODBE;NOVA GORICA;3.03.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;9;ERJAVČEVA ULICA;13;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OSTALO;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459546029745;136427145609
469088;BREZ POŠKODBE;NOVA GORICA;1.08.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;12;GREGORČIČEVA ULICA;12;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459547488095;136489547875
490392;BREZ POŠKODBE;NOVA GORICA;21.12.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;12;GREGORČIČEVA ULICA;12;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;MAKADAM;459547488095;136489547875
483488;LAŽJA TELESNA POŠKODBA;NOVA GORICA;18.11.2005;6;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;9;ERJAVČEVA ULICA;11;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459547066645;136431119440
464197;LAŽJA TELESNA POŠKODBA;NOVA GORICA;29.06.2005;7;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;12;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459547965259;136453802219
486013;HUDA TELESNA POŠKODBA;NOVA GORICA;12.09.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;12;NARAVNO OKOLJE;PREMIKI Z VOZILOM;BOČNO TRČENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459547965259;136453802219
444033;LAŽJA TELESNA POŠKODBA;NOVA GORICA;5.01.2005;7;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;5;CESTA 15. SEPTEMBRA;1;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;OSTALO;JASNO;NEZNANO;POLEDENELO - POSIPANO;ZGLAJEN ASFALT / BETON;459549020430;136482157449
477329;BREZ POŠKODBE;NOVA GORICA;1.10.2005;2;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;9;ERJAVČEVA ULICA;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;459548962026;136439200498
441729;BREZ POŠKODBE;NOVA GORICA;1.01.2005;2;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;28;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459549878002;136516709781
441732;BREZ POŠKODBE;NOVA GORICA;1.01.2005;2;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;28;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459549878002;136516709781
448383;BREZ POŠKODBE;NOVA GORICA;23.03.2005;13;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459549206114;136444612727
453561;BREZ POŠKODBE;NOVA GORICA;6.05.2005;11;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459549206114;136444612727
474963;BREZ POŠKODBE;NOVA GORICA;6.09.2005;9;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459549206114;136444612727
478186;BREZ POŠKODBE;NOVA GORICA;11.10.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;2;BAZOVIŠKA ULICA;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459549070139;136402818696
477736;BREZ POŠKODBE;NOVA GORICA;7.10.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;14;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAČNO;NEZNANO;MOKRO;ZGLAJEN ASFALT / BETON;459549756794;136460724854
491252;BREZ POŠKODBE;NOVA GORICA;28.12.2005;8;N;CESTA;REGIONALNA CESTA III. REDA;613;AJŠEVICA - NOVA GORICA;1437;AJŠEVICA-NOVA GORICA;1500;CESTA;NEPRAVILNOSTI NA TOVORU;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459554451790;136840015403
483108;BREZ POŠKODBE;NOVA GORICA;15.11.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;12;GREGORČIČEVA ULICA;10;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459551453649;136490096651
451202;BREZ POŠKODBE;NOVA GORICA;12.04.2005;14;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;24;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459552883213;136512121813
446137;BREZ POŠKODBE;NOVA GORICA;15.03.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;4;CANKARJEVA ULICA;2;NARAVNO OKOLJE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459552491058;136425698012
449960;LAŽJA TELESNA POŠKODBA;NOVA GORICA;8.04.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;4;CANKARJEVA ULICA;2;NARAVNO OKOLJE;OSTALO;BOČNO TRČENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459552491058;136425698012
462954;BREZ POŠKODBE;NOVA GORICA;2.07.2005;7;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;4;CANKARJEVA ULICA;2;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459552491058;136425698012
442296;BREZ POŠKODBE;NOVA GORICA;18.01.2005;18;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;9;ERJAVČEVA ULICA;8;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;DEŽEVNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;459553570785;136433282988
463901;BREZ POŠKODBE;NOVA GORICA;8.07.2005;8;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;16;KOLODVORSKA POT;8;NARAVNO OKOLJE;OSTALO;ČELNO TRČENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459552798290;136353189702
474759;BREZ POŠKODBE;NOVA GORICA;6.09.2005;20;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;14;KIDRIČEVA ULICA;22;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459554722573;136469763459
460307;BREZ POŠKODBE;NOVA GORICA;15.06.2005;14;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;12;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;MAKADAM;459555171822;136507809176
457282;BREZ POŠKODBE;NOVA GORICA;30.05.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;10;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459555952504;136505339144
442427;BREZ POŠKODBE;NOVA GORICA;17.02.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;12;GREGORČIČEVA ULICA;13;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459556045689;136497983557
439903;LAŽJA TELESNA POŠKODBA;NOVA GORICA;6.01.2005;7;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;2800;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;NEZNANO;NEZNANO;OSTALO;ZGLAJEN ASFALT / BETON;459557026520;136527760146
445892;BREZ POŠKODBE;NOVA GORICA;10.03.2005;9;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;7;NARAVNO OKOLJE;OSTALO;TRČENJE V STOJEČE / PARKIRANO VOZILO;NEZNANO;NEZNANO;OSTALO;OSTALO;459559098750;136666262911
466217;BREZ POŠKODBE;NOVA GORICA;26.07.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;7;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459559098750;136666262911
478266;BREZ POŠKODBE;NOVA GORICA;17.10.2005;13;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;9;ERJAVČEVA ULICA;4;NARAVNO OKOLJE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459556553411;136449594040
490720;BREZ POŠKODBE;NOVA GORICA;29.12.2005;22;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;9;ERJAVČEVA ULICA;4;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;BOČNO TRČENJE;JASNO;NORMALEN;POLEDENELO - NEPOSIPANO;HRAPAV  ASFALT / BETON;459556553411;136449594040
450150;BREZ POŠKODBE;NOVA GORICA;8.04.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;12;GREGORČIČEVA ULICA;11;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459557757844;136498200039
485892;LAŽJA TELESNA POŠKODBA;NOVA GORICA;3.12.2005;9;N;CESTA;REGIONALNA CESTA III. REDA;613;AJŠEVICA - NOVA GORICA;1437;AJŠEVICA-NOVA GORICA;2500;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ČELNO TRČENJE;DEŽEVNO;GOST;MOKRO;HRAPAV  ASFALT / BETON;459560655147;136722730602
438985;BREZ POŠKODBE;NOVA GORICA;14.01.2005;19;N;CESTA;REGIONALNA CESTA III. REDA;613;AJŠEVICA - NOVA GORICA;1437;AJŠEVICA-NOVA GORICA;2500;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459560655147;136722730602
482272;HUDA TELESNA POŠKODBA;NOVA GORICA;11.11.2005;6;N;CESTA;REGIONALNA CESTA III. REDA;613;AJŠEVICA - NOVA GORICA;1437;AJŠEVICA-NOVA GORICA;2500;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;POVOŽENJE PEŠCA;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459560655147;136722730602
456629;BREZ POŠKODBE;NOVA GORICA;24.05.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;4;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459559465571;136490418224
468657;BREZ POŠKODBE;NOVA GORICA;10.08.2005;13;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;4;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459559465571;136490418224
483723;BREZ POŠKODBE;NOVA GORICA;13.10.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;4;NARAVNO OKOLJE;NEPRAVILNOSTI PEŠCA;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459559465571;136490418224
483856;BREZ POŠKODBE;NOVA GORICA;21.11.2005;15;N;CESTA;REGIONALNA CESTA III. REDA;613;AJŠEVICA - NOVA GORICA;1437;AJŠEVICA-NOVA GORICA;2600;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459562311994;136710435402
445650;BREZ POŠKODBE;NOVA GORICA;10.03.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459560637677;136505870595
440151;BREZ POŠKODBE;NOVA GORICA;27.01.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;1;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459560637677;136505870595
490763;BREZ POŠKODBE;NOVA GORICA;28.10.2005;11;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459560637677;136505870595
463109;LAŽJA TELESNA POŠKODBA;NOVA GORICA;1.07.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;2;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;OPLAŽENJE;DEŽEVNO;GOST;MOKRO;ZGLAJEN ASFALT / BETON;459560729574;136483163164
482818;BREZ POŠKODBE;NOVA GORICA;15.11.2005;9;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;2;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAČNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459560729574;136483163164
445901;BREZ POŠKODBE;NOVA GORICA;14.03.2005;13;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;62;ULICA TOLMINSKIH PUNTARJE;2;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459560729574;136483163164
483566;BREZ POŠKODBE;NOVA GORICA;19.11.2005;19;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;2;BAZOVIŠKA ULICA;7;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459560164509;136397516426
445522;LAŽJA TELESNA POŠKODBA;NOVA GORICA;4.02.2005;14;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;6;CESTA 25. JUNIJA;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;POVOŽENJE PEŠCA;NEZNANO;NORMALEN;OSTALO;ZGLAJEN ASFALT / BETON;459562660229;136570712224
449599;BREZ POŠKODBE;NOVA GORICA;1.04.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;6;CESTA 25. JUNIJA;1;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;JASNO;REDEK;SUHO;NERAVEN ASFALT / BETON;459562660229;136570712224
483694;BREZ POŠKODBE;NOVA GORICA;12.11.2005;11;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;77;TRG EDVARDA KARDELJA;5;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459562270721;136499380646
450144;BREZ POŠKODBE;NOVA GORICA;9.04.2005;13;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;DEŽEVNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;459564948968;136635547929
466432;BREZ POŠKODBE;NOVA GORICA;21.07.2005;18;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;1;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;OBLAČNO;REDEK;MOKRO;ZGLAJEN ASFALT / BETON;459564948968;136635547929
450152;BREZ POŠKODBE;NOVA GORICA;11.04.2005;11;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;5;INDUSTRIJSKA CESTA;1;NARAVNO OKOLJE;OSTALO;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459564948968;136635547929
461594;LAŽJA TELESNA POŠKODBA;NOVA GORICA;18.06.2005;19;N;CESTA;REGIONALNA CESTA III. REDA;613;AJŠEVICA - NOVA GORICA;1437;AJŠEVICA-NOVA GORICA;2800;CESTA;NEPRILAGOJENA HITROST;NALETNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459567165009;136686711019
487372;BREZ POŠKODBE;NOVA GORICA;11.11.2005;16;N;CESTA;REGIONALNA CESTA III. REDA;613;AJŠEVICA - NOVA GORICA;1437;AJŠEVICA-NOVA GORICA;2800;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459567165009;136686711019
444427;BREZ POŠKODBE;NOVA GORICA;3.03.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;20;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459564599110;136467975292
444825;BREZ POŠKODBE;NOVA GORICA;2.03.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;20;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459564599110;136467975292
443814;BREZ POŠKODBE;NOVA GORICA;27.02.2005;14;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;16;KOLODVORSKA POT;1;NARAVNO OKOLJE;OSTALO;TRČENJE V STOJEČE / PARKIRANO VOZILO;NEZNANO;NEZNANO;OSTALO;OSTALO;459563581840;136352022267
454318;HUDA TELESNA POŠKODBA;NOVA GORICA;12.05.2005;23;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;16;KOLODVORSKA POT;1;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459563581840;136352022267
454675;BREZ POŠKODBE;NOVA GORICA;8.05.2005;20;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;2700;CESTA;OSTALO;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459565950117;136529092263
485484;BREZ POŠKODBE;NOVA GORICA;30.11.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;4;CANKARJEVA ULICA;8;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V OBJEKT;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459565314857;136429642543
444831;BREZ POŠKODBE;NOVA GORICA;7.03.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37057;KROMBERK;18;CESTA 25. JUNIJA;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459567221463;136576020529
474976;BREZ POŠKODBE;NOVA GORICA;27.09.2005;8;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;70;VOJKOVA CESTA;103;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459568094943;136535490783
469206;BREZ POŠKODBE;NOVA GORICA;20.08.2005;20;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;70;VOJKOVA CESTA;103;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;BOČNO TRČENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459568094943;136535490783
449146;BREZ POŠKODBE;NOVA GORICA;9.03.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;8;DELPINOVA ULICA;22;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459568218585;136469693419
484268;LAŽJA TELESNA POŠKODBA;NOVA GORICA;22.09.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;14;KIDRIČEVA ULICA;20;NARAVNO OKOLJE;OSTALO;POVOŽENJE PEŠCA;OBLAČNO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;459568445761;136473687165
481867;LAŽJA TELESNA POŠKODBA;NOVA GORICA;9.11.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;14;KIDRIČEVA ULICA;20;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459568445761;136473687165
453848;BREZ POŠKODBE;NOVA GORICA;26.04.2005;14;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37075;NOVA GORICA;14;KIDRIČEVA ULICA;20;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459568445761;136473687165
